time, S_all, I_all, R_all, IR_all, S_c, S_a, S_e, I_c, I_a, I_e, R_c, R_a, R_e
32.300000000000004, 127441637.98695296, 375.6558011987707, 1479.3572464777785, 351.81262033761016, 15758407.313753676, 76498658.97106959, 35184571.70212969, 3.380932114725228, 236.66382455282886, 135.6110445312166, 13.305314209963605, 932.3651058268936, 533.6868264409213
32.4, 127441631.14819688, 374.6787067918335, 1487.173096970886, 354.3568450416758, 15758407.252203919, 76498654.66264798, 35184569.23334498, 3.3721385874033185, 236.04824664968737, 135.25832155474282, 13.37565749461342, 937.2891053415865, 536.5083341346863
32.5, 127441624.32718247, 373.70414678407116, 1494.9686713665867, 356.84041256838634, 15758407.190813836, 76498650.36540362, 35184566.77096502, 3.3633678655462704, 235.43426553065999, 134.9065133878649, 13.445818299465927, 942.200330807636, 539.3225222594848
32.6, 127441617.526734, 372.7325242555289, 1502.740742368057, 359.2633634916404, 15758407.129608842, 76498646.08111578, 35184564.31600938, 3.3546235687771997, 234.82213546507316, 134.55576522167854, 13.515767589743675, 947.0967487147186, 542.1282260635948
32.7, 127441610.75353754, 371.7647934635622, 1510.4816696397536, 361.62579084704646, 15758407.068649106, 76498641.81399664, 35184561.87089178, 3.3459142654957503, 234.21245844779938, 134.20642075026714, 13.585436628951301, 951.9735448755, 544.9226881353022
32.800000000000004, 127441603.997412, 370.79950132607644, 1518.2030873008302, 363.9278378365035, 15758407.007843008, 76498637.5576322, 35184559.4319368, 3.337226906944014, 233.6043178609828, 133.8579565581496, 13.654930085218439, 956.8380499057108, 547.710107309901
32.9, 127441597.25832373, 369.8366430306197, 1525.9050338584825, 366.16969554955125, 15758406.947190246, 76498633.31200123, 35184556.99913227, 3.3285614498262013, 232.99771067230856, 133.51037090848496, 13.724248305085585, 961.6902880653098, 550.4904974880872
33.0, 127441590.53623904, 368.8762137647404, 1533.5875478199073, 368.3516007065963, 15758406.886690514, 76498629.0770825, 35184554.57246603, 3.3199178508465197, 232.39263384946165, 133.16366206443223, 13.793391635093254, 966.5302836142569, 553.2638725705573
33.1, 127441583.83112422, 367.9182087159868, 1541.2506676922999, 370.47383342868915, 15758406.826343512, 76498624.85285479, 35184552.15192592, 3.3112960667091804, 231.78908436012722, 132.8178282891504, 13.862360421781949, 971.3580608125108, 556.0302464580071
33.2, 127441577.14294559, 366.9626230719074, 1548.894431982856, 372.53671503807806, 15758406.766148934, 76498620.63929687, 35184549.73749977, 3.3026960541183925, 231.1870591719904, 132.47286784579862, 13.931155011692173, 976.1736439200308, 558.789633051133
33.300000000000004, 127441570.47166944, 366.00945202005045, 1556.5188791987714, 374.54060589337, 15758406.706106478, 76498616.43638752, 35184547.32917542, 3.2941177697783655, 230.58655525273628, 132.12877899753582, 13.999775751364433, 980.9770571967762, 561.5420462506308
33.4, 127441563.81726202, 365.0586907479644, 1564.1240478472419, 376.4859032627196, 15758406.646215843, 76498612.24410549, 35184544.9269407, 3.285561170393309, 229.98756957005, 131.7855600075211, 14.06822298733923, 985.7683249027057, 564.2874999571968
33.5, 127441557.17968975, 364.1103344431974, 1571.7099764354637, 378.37303923809804, 15758406.58647672, 76498608.06242958, 35184542.53078346, 3.2770262126674328, 229.39009909161658, 131.44320913891343, 14.136497066157078, 990.5474712977792, 567.0260080715274
33.6, 127441550.55891888, 363.16437829329794, 1579.2767034706326, 380.20247869333747, 15758406.526888812, 76498603.89133854, 35184540.14069152, 3.268512853304946, 228.79414078512113, 131.10172465487187, 14.204598334358478, 995.3145206419557, 569.7575844943184
33.7, 127441543.95491567, 362.22081748581434, 1586.8242674599442, 381.9747172883124, 15758406.467451813, 76498599.73081115, 35184537.75665272, 3.2600210490100583, 228.1996916182488, 130.76110481855548, 14.272527138483934, 1000.0694971951941, 572.4822431262661
33.800000000000004, 127441537.36764652, 361.27964720829493, 1594.3527069105944, 383.6902795212922, 15758406.40816542, 76498595.5808262, 35184535.378654905, 3.251550756486979, 227.6067485586847, 130.42134789312325, 14.340283825073952, 1004.8124252174539, 575.1999978680665
33.9, 127441530.79707766, 360.3408626482881, 1601.8620603297784, 385.3497168312142, 15758406.349029327, 76498591.44136243, 35184533.006685905, 3.2431019324399193, 227.01530857411393, 130.08245214173428, 14.407868740669034, 1009.5433289686937, 577.9108626204156
34.0, 127441524.24317542, 359.40445899334213, 1609.3523662246932, 386.9536057513315, 15758406.290043235, 76498587.31239863, 35184530.640733555, 3.2346745335730867, 226.4253686322215, 129.74441582754753, 14.475282231809693, 1014.2622327088735, 580.61485128401
34.1, 127441517.7059061, 358.4704314310054, 1616.8236631025343, 388.5025461154331, 15758406.231206838, 76498583.19391356, 35184528.280785695, 3.2262685165906917, 225.8369257006926, 129.40723721372208, 14.542524645036432, 1018.9691606979521, 583.3119777595456
34.2, 127441511.185236, 357.5387751488262, 1624.2759894704968, 389.9971593175928, 15758406.172519835, 76498579.08588602, 35184525.92683016, 3.2178838381969435, 225.24997674721232, 129.07091456341692, 14.609596326889754, 1023.6641371958888, 586.0022559477185
34.300000000000004, 127441504.68113145, 356.60948533435294, 1631.7093838357775, 391.43808662615845, 15758406.113981921, 76498574.98829477, 35184523.57885478, 3.2095204550960514, 224.66451873946573, 128.73544613979112, 14.676497623910166, 1028.3471864626426, 588.6856997492248
34.4, 127441498.19355875, 355.682557175134, 1639.1238847055715, 392.82598755250893, 15758406.055592794, 76498570.90111856, 35184521.23684739, 3.2011783239922265, 224.08054864513804, 128.40083020600372, 14.743228882638165, 1033.0183327581726, 591.3623230647606
34.5, 127441491.72248419, 354.7579858587176, 1646.5195305870748, 394.16153827486926, 15758405.99735215, 76498566.82433619, 35184518.90079585, 3.1928574015896767, 223.49806343191418, 128.0670650252137, 14.809790449614272, 1037.6776003424384, 594.0321397950223
34.6, 127441485.26787406, 353.8357665726521, 1653.8963599874837, 395.4454301173361, 15758405.939259684, 76498562.75792642, 35184516.570687965, 3.184557644592612, 222.91706006747935, 127.73414886058016, 14.876182671378983, 1042.325013475399, 596.6951638407058
34.7, 127441478.82969472, 352.915894504486, 1661.2544114139937, 396.67836808406804, 15758405.881315095, 76498558.70186803, 35184514.246511586, 3.176279009705242, 222.33753551951864, 127.4020799752621, 14.942405894472804, 1046.9605964170137, 599.3514091025073
34.800000000000004, 127441472.40791243, 351.99836484176745, 1668.5937233738007, 397.86106944845346, 15758405.82351808, 76498554.65613979, 35184511.92825455, 3.1680214536317766, 221.75948675571715, 127.07085663241854, 15.008460465436242, 1051.5843734272414, 602.0008894811231
34.9, 127441466.0024935, 351.08317277204503, 1675.9143343740998, 398.99426239693327, 15758405.765868336, 76498550.62072046, 35184509.6159047, 3.1597849330764256, 221.18291074376003, 126.74047709520856, 15.074346730809797, 1056.1963687660411, 604.6436188772489
35.0, 127441459.61340423, 350.17031348286685, 1683.2162829220879, 400.07868472701716, 15758405.708365558, 76498546.59558882, 35184507.30944985, 3.1515694047433978, 220.6078044513323, 126.41093962679115, 15.140065037133983, 1060.7966066933727, 607.2796111915812
35.1, 127441453.24061096, 349.25978216178135, 1690.4996075249605, 401.11508259892986, 15758405.651009444, 76498542.58072366, 35184505.00887785, 3.1433748253369025, 220.0341648461191, 126.08224249032534, 15.205615730949301, 1065.3851114691952, 609.9088803248161
35.2, 127441446.88407996, 348.3515739963368, 1697.7643466899133, 402.1042093402086, 15758405.59379969, 76498538.57610372, 35184502.71417654, 3.13520115156115, 219.4619888958055, 125.75438394897019, 15.270999158796258, 1069.9619073534673, 612.5314401776498
35.300000000000004, 127441440.54377754, 347.44568417408175, 1705.0105389241423, 403.04682430248505, 15758405.536735993, 76498534.58170779, 35184500.42533375, 3.12704834012035, 218.89127356807666, 125.42736226588472, 15.336215667215356, 1074.5270186061489, 615.1473046507781
35.4, 127441434.21967, 346.5421078825643, 1712.2382227348426, 403.9436917696043, 15758405.47981805, 76498530.59751464, 35184498.142337315, 3.118916347718712, 218.32201583061766, 125.10117570422798, 15.401265602747099, 1079.0804694871981, 617.7564876448973
35.5, 127441427.9117237, 345.640840309333, 1719.447436629211, 404.7955799161454, 15758405.423045557, 76498526.62350306, 35184495.865175076, 3.1108051310604448, 217.75421265111356, 124.77582252715898, 15.466149311932, 1083.6222842565753, 620.3590030607038
35.6, 127441421.61990488, 344.7418766419361, 1726.6382191144435, 405.60325981535493, 15758405.366418213, 76498522.6596518, 35184493.59383487, 3.1027146468497584, 217.18786099724952, 124.45130099783677, 15.530867141310559, 1088.1524871742392, 622.9548647988935
35.7, 127441415.34417987, 343.8452120679218, 1733.8106086977348, 406.36750449544905, 15758405.309935711, 76498518.70593964, 35184491.32830453, 3.0946448517908625, 216.62295783671058, 124.12760937942036, 15.595419437423283, 1092.671102500149, 625.5440867601626
35.800000000000004, 127441409.08451498, 342.9508417748387, 1740.9646438862815, 407.08908804317025, 15758405.253597751, 76498514.76234533, 35184489.06857189, 3.0865957025879664, 216.0595001371819, 123.80474593506881, 15.659806546810676, 1097.1781544942637, 628.1266828452071
35.9, 127441402.84087649, 342.05876095023507, 1748.100363187279, 407.7687847534616, 15758405.197404029, 76498510.82884768, 35184486.81462479, 3.0785671559452803, 215.49748486634863, 123.48270892794116, 15.72402881601324, 1101.6736674165427, 630.7026669547232
36.0, 127441396.61323075, 341.16896478165916, 1755.2178051079236, 408.4073683240777, 15758405.14135424, 76498506.90542544, 35184484.56645106, 3.070559168567013, 214.93690899189573, 123.1614966211964, 15.78808659157149, 1106.157665526945, 633.2720529894071
36.1, 127441390.40154403, 340.28144845665935, 1762.3170081554113, 409.0056110939174, 15758405.085448083, 76498502.9920574, 35184482.32403854, 3.062571697157374, 214.37776948150838, 122.8411072779936, 15.851980220025926, 1110.6301730854302, 635.834854849955
36.2, 127441384.20578265, 339.39620716278404, 1769.3980108369371, 409.5642833238423, 15758405.029685253, 76498499.08872232, 35184480.08737507, 3.0546046984205737, 213.82006330287166, 122.52153916149179, 15.915710047917052, 1115.0912143519572, 638.391086437063
36.300000000000004, 127441378.02591288, 338.5132360875815, 1776.460851659698, 410.0841525187331, 15758404.97406545, 76498495.19539896, 35184477.85644848, 3.0466581290608206, 213.2637874236707, 122.20279053484998, 15.979276421785375, 1119.5408135864852, 640.9407616514272
36.4, 127441371.86190109, 337.6325304186002, 1783.505569130888, 410.5659827895087, 15758404.918588366, 76498491.31206611, 35184475.63124661, 3.0387319457823256, 212.70893881159063, 121.88485966122725, 16.042679688171397, 1123.9789950489733, 643.4838943937434
36.5, 127441365.71371353, 336.75408534338834, 1790.532201757705, 411.01053425383486, 15758404.863253701, 76498487.43870254, 35184473.4117573, 3.0308261052892975, 212.15551443431647, 121.56774480378259, 16.105920193615628, 1128.4057829993808, 646.0204985647084
36.6, 127441359.58131655, 335.8778960494943, 1797.5407880473435, 411.41856247424863, 15758404.80806115, 76498483.57528701, 35184471.19796838, 3.0229405642859453, 211.60351125953338, 121.25144422567503, 16.16899828465857, 1132.821201697667, 648.5505880650179
36.7, 127441353.46467638, 335.00395772446655, 1804.531366507, 411.7908179324094, 15758404.753010413, 76498479.7217983, 35184468.98986768, 3.015075279476479, 211.0529262549264, 120.93595619006362, 16.231914307840736, 1137.225275403791, 651.0741767953682
36.800000000000004, 127441347.36375943, 334.1322655558532, 1811.50397564387, 412.1280455382136, 15758404.698101183, 76498475.8782152, 35184466.78744305, 3.0072302075651085, 210.5037563881807, 120.62127896010742, 16.294668609702622, 1141.618028377712, 653.5912786564553
36.9, 127441341.27853194, 333.26281473120287, 1818.4586539651486, 412.4309841724945, 15758404.643333158, 76498472.04451646, 35184464.59068232, 2.9994053052560434, 209.95599862698143, 120.30741079896544, 16.357261536784733, 1145.9994848793888, 656.1019075489752
37.0, 127441335.20896022, 332.3956004380637, 1825.3954399780332, 412.7003662620671, 15758404.588706035, 76498468.22068086, 35184462.399573326, 2.9916005292534926, 209.40964993901352, 119.99434996979669, 16.419693435627583, 1150.3696691687812, 658.6060773736245
37.1, 127441329.15501058, 331.5306178639841, 1832.314372189719, 412.9369173858632, 15758404.53421951, 76498464.40668717, 35184460.2141039, 2.9838158362616665, 208.86470729196222, 119.68209473576022, 16.481964652771673, 1154.7286055058482, 661.103802031099
37.2, 127441323.11664933, 330.6678621965124, 1839.2154891074015, 413.1413559109378, 15758404.479873283, 76498460.60251416, 35184458.03426188, 2.9760511829847736, 208.32116765351256, 119.37064336001507, 16.544075534757507, 1159.076318150549, 663.595095422095
37.300000000000004, 127441317.09384277, 329.807328623197, 1846.098829238277, 413.3143926571523, 15758404.425667046, 76498456.8081406, 35184455.860035114, 2.9683065261270243, 207.77902799134966, 119.05999410572028, 16.60602642812559, 1163.4128313628428, 666.0799714473085
37.4, 127441311.08655721, 328.94901233158623, 1852.9644310895403, 413.45673058933204, 15758404.3716005, 76498453.0235453, 35184453.69141142, 2.9605818223926286, 207.23828527315868, 118.75014523603488, 16.667817679416427, 1167.7381694026883, 668.5584440074356
37.5, 127441305.09475896, 328.0929085092283, 1859.8123331683887, 413.56906453575334, 15758404.317673337, 76498449.24870697, 35184451.52837865, 2.9528770284857946, 206.69893646662462, 118.44109501411789, 16.729449635170525, 1172.0523565300455, 671.0305270031726
37.6, 127441299.11841431, 327.2390123436717, 1866.642573982017, 413.65208093181957, 15758404.263885258, 76498445.48360442, 35184449.37092463, 2.9451921011107327, 206.16097853943262, 118.13284170312834, 16.790922641928393, 1176.355417004873, 673.4962343352156
37.7, 127441293.15748957, 326.38731902246474, 1873.4551920376216, 413.7064575878131, 15758404.210235957, 76498441.72821642, 35184447.2190372, 2.9375269969716524, 205.6244084592678, 117.82538356622527, 16.85223704623053, 1180.6473750871303, 675.9555799042606
37.800000000000004, 127441287.21195108, 325.53782373315573, 1880.2502258423979, 413.73286347964364, 15758404.156725133, 76498437.98252174, 35184445.07270419, 2.9298816727727637, 205.08922319381526, 117.51871886656772, 16.91339319461745, 1184.9282550367766, 678.4085776110039
37.9, 127441281.28176507, 324.69052166329317, 1887.0277139035416, 413.7319585615351, 15758404.103352481, 76498434.24649914, 35184442.93191344, 2.9222560852182755, 204.55541971076013, 117.21284586731477, 16.97439143362964, 1189.1980811137705, 680.8552413561415
38.0, 127441275.36689791, 323.8454080004252, 1893.787694728249, 413.70439359962535, 15758404.0501177, 76498430.52012742, 35184440.796652794, 2.914650191012398, 204.02299497778745, 116.90776283162535, 17.035232109807627, 1193.456877578072, 683.2955850403696
38.1, 127441269.46731588, 323.00247793210025, 1900.5302068237163, 413.6508100254782, 15758403.997020483, 76498426.80338532, 35184438.66691008, 2.9070639468593393, 203.49194596258232, 116.60346802265856, 17.095915569691908, 1197.70466868964, 685.7296225643845
38.2, 127441263.58298528, 322.1617266458666, 1907.2552886971387, 413.57183980853875, 15758403.94406053, 76498423.09625162, 35184436.54267313, 2.8994973094633107, 202.9622696328299, 116.29995970357342, 17.156442159822987, 1201.9414787084336, 688.1573678288821
38.300000000000004, 127441257.71387245, 321.3231493292727, 1913.9629788557122, 413.4681053465909, 15758403.891237538, 76498419.39870511, 35184434.423929796, 2.8919502355285207, 202.43396295621525, 115.99723613752896, 17.216812226741368, 1206.167331894412, 690.5788347345587
38.400000000000006, 127441251.85994366, 320.48674116986695, 1920.6533158066322, 413.34021937330624, 15758403.8385512, 76498415.71072456, 35184432.310667895, 2.8844226817591796, 201.9070229004235, 115.69529558768423, 17.27702611698756, 1210.3822525075343, 692.9940371821102
38.5, 127441246.02116522, 319.6524973551975, 1927.3263380570947, 413.1887848820052, 15758403.786001218, 76498412.03228873, 35184430.20287528, 2.876914604859497, 201.38144643313973, 115.39413631719826, 17.337084177102064, 1214.5862648077598, 695.4029890722328
38.6, 127441240.19750345, 318.8204130728128, 1933.9820841142964, 413.01439506476623, 15758403.733587286, 76498408.3633764, 35184428.10053977, 2.8694259615336812, 200.85723052204904, 115.09375658923005, 17.396986753625388, 1218.7793930550479, 697.805704305623
38.7, 127441234.38892464, 317.99048351026113, 1940.620592485432, 412.8176332660762, 15758403.681309098, 76498404.70396632, 35184426.00364922, 2.861956708485943, 200.33437213483654, 114.79415466693867, 17.45673419309804, 1222.9616615093576, 700.2021967829764
38.800000000000004, 127441228.5953951, 317.16270385509097, 1947.2419016776983, 412.5990729502088, 15758403.629166355, 76498401.0540373, 35184423.91219145, 2.8545068024204916, 199.81286823918734, 114.49532881348313, 17.516326842060522, 1227.133094430648, 702.5924804049896
38.900000000000006, 127441222.81688114, 316.3370692948505, 1953.8460501982904, 412.35927768157364, 15758403.577158753, 76498397.41356808, 35184421.82615431, 2.8470762000415366, 199.2927158027865, 114.19727729202248, 17.575765047053338, 1231.2937160788783, 704.9765690723585
39.0, 127441217.05334906, 315.5135750170882, 1960.4330765544041, 412.09880111729086, 15758403.525285987, 76498393.78253746, 35184419.74552561, 2.8396648580532875, 198.7739117933192, 113.89999836571576, 17.635049154616993, 1235.4435507140079, 707.3544766857791
39.1, 127441211.30476518, 314.6922162093524, 1967.0030192532356, 411.8181870112829, 15758403.473547757, 76498390.1609242, 35184417.67029323, 2.8322727331599538, 198.25645317847048, 113.60349029772199, 17.694179511292003, 1239.5826225959956, 709.7262171459479
39.2, 127441205.57109576, 313.8729880591914, 1973.5559168019809, 411.51796922919164, 15758403.421943754, 76498386.54870705, 35184415.600444965, 2.824899782065745, 197.74033692592545, 113.3077513512002, 17.75315646361886, 1243.7109559848013, 712.0918043535607
39.300000000000004, 127441199.85230717, 313.05588575415345, 1980.0918077078354, 411.19867177346396, 15758403.370473681, 76498382.94586483, 35184413.53596867, 2.817545961474871, 197.2255600033692, 113.0127797893094, 17.81198035813808, 1247.8285751403835, 714.451252209314
39.400000000000006, 127441194.14836568, 312.2409044817871, 1986.6107304779953, 410.8608088179702, 15758403.31913723, 76498379.35237627, 35184411.47685218, 2.8102112280915406, 196.71211937848688, 112.71857387520868, 17.870651541390156, 1251.9355043227017, 716.8045746139036
39.5, 127441188.45923758, 311.4280394296406, 1993.1127236196558, 410.50488475154594, 15758403.267934103, 76498375.76822016, 35184409.42308333, 2.802895538619965, 196.20001201896358, 112.42513187205705, 17.929170359915602, 1256.0317677917146, 719.1517854680255
39.6, 127441182.78488919, 310.6172857852622, 1999.5978256400135, 410.131394229873, 15758403.21686399, 76498372.19337526, 35184407.37464995, 2.795598849764352, 195.68923489248434, 112.13245204301353, 17.987537160254924, 1260.117389807382, 721.4928986723764
39.7, 127441177.12528685, 309.8086387362004, 2006.0660750462644, 409.7408222351375, 15758403.165926592, 76498368.62782037, 35184405.33153989, 2.7883211182289114, 195.17978496673433, 111.84053265123717, 18.045752288948623, 1264.1923946296633, 723.8279281276522
39.800000000000004, 127441171.48039682, 309.0020934700034, 2012.5175103456031, 409.333644142925, 15758403.115121607, 76498365.07153425, 35184403.29374097, 2.781062300717853, 194.6716592093986, 111.54937195988697, 18.10381609253721, 1268.2568065185171, 726.1568877345488
39.900000000000006, 127441165.85018542, 308.1976451742197, 2018.9521700452267, 408.9103257958445, 15758403.06444873, 76498361.52449565, 35184401.26124104, 2.7738223539353872, 194.1648545881623, 111.258968232122, 18.161728917561184, 1272.310649733903, 728.4797913937625
40.0, 127441160.23461893, 307.39528903639757, 2025.3700926523295, 408.4713235833753, 15758403.013907656, 76498357.98668335, 35184399.23402793, 2.7666012345857234, 193.65936807071054, 110.96931973110131, 18.21949111056105, 1276.3539485357792, 730.7966530059894
40.1, 127441154.63366373, 306.59502024408533, 2031.7713166741094, 408.0170845274804, 15758402.963498082, 76498354.45807616, 35184397.21208948, 2.75939889937307, 193.15519662472838, 110.68042471998388, 18.277103018077323, 1280.3867271841063, 733.1074864719258
40.2, 127441149.04728603, 305.7968339848313, 2038.1558806177609, 407.54804637352015, 15758402.913219709, 76498350.93865281, 35184395.195413515, 2.752215305001637, 192.6523372179009, 110.39228146192876, 18.3345649866505, 1284.4090099388427, 735.4123056922676
40.300000000000004, 127441143.47545218, 305.0007254461839, 2044.52382299048, 407.06463768605266, 15758402.86307223, 76498347.42839208, 35184393.18398788, 2.7450504081756346, 192.15078681791326, 110.10488822009499, 18.391877362821088, 1288.420821059948, 737.7111245677111
40.400000000000006, 127441137.91812852, 304.2066898156914, 2050.8751822994627, 406.567277949084, 15758402.813055342, 76498343.92727277, 35184391.17780041, 2.7379041655992715, 191.65054239245052, 109.81824325764161, 18.449040493129594, 1292.4221848073807, 740.0039569989524
40.5, 127441132.3752813, 303.41472228090225, 2057.2099970519043, 406.0563776704089, 15758402.763168743, 76498340.43527362, 35184389.17683894, 2.7307765339767585, 191.15160090919784, 109.53234483772766, 18.506054724116517, 1296.4131254411004, 742.2908168866875
40.6, 127441126.84687686, 302.62481802936475, 2063.5283057550014, 405.5323384896382, 15758402.713412128, 76498336.95237342, 35184387.18109131, 2.7236674700123036, 190.65395933584026, 109.24719122351216, 18.56292040232237, 1300.3936672210666, 744.5717181316127
40.7, 127441121.33288148, 301.83697224862715, 2069.83014691595, 404.9955532895774, 15758402.663785195, 76498333.47855093, 35184385.19054536, 2.7165769304101173, 190.1576146400629, 108.96278067815413, 18.619637874287655, 1304.3638344072383, 746.8466746344242
40.800000000000004, 127441115.83326146, 301.0511801262379, 2076.1155590419453, 404.44640631060423, 15758402.614287643, 76498330.01378492, 35184383.20518891, 2.709504871874409, 189.66256378955086, 108.67911146481264, 18.676207486552883, 1308.3236512595745, 749.115700295818
40.900000000000006, 127441110.34798315, 300.2674368497453, 2082.3845806401832, 403.8852732677355, 15758402.564919164, 76498326.55805418, 35184381.22500981, 2.702451251109388, 189.16880375198923, 108.39618184664668, 18.73262958565855, 1312.2731420380346, 751.3788090164902
41.0, 127441104.87701282, 299.4857376066978, 2088.637250217859, 403.3125214700666, 15758402.515679458, 76498323.11133747, 35184379.24999588, 2.6954160248192647, 188.6763314950632, 108.11399008681533, 18.788904518145163, 1316.2123310025772, 753.6360146971369
41.1, 127441099.42031676, 298.7060775846436, 2094.87360628217, 402.7285099423002, 15758402.46656822, 76498319.67361356, 35184377.28013498, 2.6883991497082476, 188.18514398645775, 107.83253444847757, 18.845032630553234, 1320.1412424131622, 755.8873312384544
41.2, 127441093.97786132, 297.92845197113104, 2101.093687340311, 402.1335895480853, 15758402.417585148, 76498316.24486125, 35184375.31541493, 2.681400582480547, 187.69523819385802, 107.55181319479249, 18.901014269423268, 1324.0599005297488, 758.1327725411389
41.300000000000004, 127441088.54961276, 297.1528559537086, 2107.2975318994777, 401.52810311491316, 15758402.36872994, 76498312.82505926, 35184373.35582357, 2.674420279840372, 187.20661108494915, 107.27182458891907, 18.956849781295766, 1327.9683296122957, 760.3723525058864
41.400000000000006, 127441083.13553745, 296.3792847199245, 2113.485178466867, 400.9123855603099, 15758402.32000229, 76498309.41418642, 35184371.40134874, 2.667458198491932, 186.7192596274162, 106.99256689401636, 19.01253951271123, 1331.8665539207627, 762.6060850333931
41.5, 127441077.73560162, 295.6077334573272, 2119.656665549673, 400.2867640191112, 15758402.271401895, 76498306.01222146, 35184369.451978266, 2.660514295139438, 186.2331807889443, 106.71403837324345, 19.06808381021017, 1335.754597715108, 764.8339840243548
41.6, 127441072.34977162, 294.8381973534649, 2125.8120316550935, 399.6515579715821, 15758402.222928453, 76498302.61914317, 35184367.507699996, 2.6535885264870975, 185.74837153721853, 106.43623728975929, 19.12348302033309, 1339.632485255292, 767.0560633794681
41.7, 127441066.97801375, 294.0706715958861, 2131.951315290323, 399.0070793721845, 15758402.174581662, 76498299.23493032, 35184365.56850176, 2.646680849239121, 185.264828839924, 106.15916190672296, 19.178737489620502, 1343.5002408012733, 769.2723369994291
41.800000000000004, 127441061.6202943, 293.305151372139, 2138.074554962557, 398.3536327787965, 15758402.126361215, 76498295.85956168, 35184363.63437139, 2.6397912200997187, 184.78254966474583, 105.88281048729347, 19.233847564612905, 1347.3578886130108, 771.4828187849336
41.900000000000006, 127441056.27657959, 292.54163186977206, 2144.181789178993, 397.6915154821952, 15758402.078266812, 76498292.49301603, 35184361.70529673, 2.632919595773099, 184.3015309793691, 105.60718129462987, 19.288813591850804, 1351.2054529504642, 773.687522636678
42.0, 127441050.9468359, 291.7801082763336, 2150.273056446825, 397.02101763563417, 15758402.03029815, 76498289.13527215, 35184359.78126562, 2.6260659329634723, 183.82176975147888, 105.33227259189121, 19.3436359178747, 1355.0429580735922, 775.8864624553581
42.1, 127441045.63102959, 291.0205757793719, 2156.3483952732504, 396.34242238435206, 15758401.982454922, 76498285.78630878, 35184357.862265885, 2.619230188375048, 183.34326294876035, 105.05808264223647, 19.398314889225112, 1358.8704282423546, 778.0796521416706
42.2, 127441040.3291269, 290.2630295664353, 2162.4078441654638, 395.6560059948636, 15758401.93473683, 76498282.4461047, 35184355.94828536, 2.6124123187120354, 182.86600753889854, 104.78460970882473, 19.452850852442534, 1362.68788771671, 780.2671055963114
42.300000000000004, 127441035.04109418, 289.50746482507225, 2168.451441630662, 394.962037983886, 15758401.887143565, 76498279.11463872, 35184354.03931189, 2.6056122806786437, 182.3900004895786, 104.51185205481501, 19.507244154067475, 1366.495360756618, 782.4488367199765
42.400000000000006, 127441029.76689771, 288.75387674283104, 2174.4792261760404, 394.26078124677394, 15758401.839674829, 76498275.79188958, 35184352.13533331, 2.5988300309790833, 181.9152387684856, 104.23980794336633, 19.561495140640442, 1370.2928716220379, 784.6248594133621
42.5, 127441024.50650382, 288.00226050725996, 2180.491236308794, 393.5524921853357, 15758401.792330315, 76498272.47783606, 35184350.23633745, 2.5920655263175636, 181.44171934330467, 103.96847563763777, 19.61560415870193, 1374.0804445729282, 786.7951875771641
42.6, 127441019.2598788, 287.2526113059075, 2186.48751053612, 392.83742083491745, 15758401.745109722, 76498269.17245692, 35184348.34231216, 2.585318723398294, 180.9694391817209, 103.6978534007883, 19.669571554792462, 1377.8581038692487, 788.9598351120792
42.7, 127441014.02698895, 286.5049243263218, 2192.468087365214, 392.11581099064966, 15758401.698012747, 76498265.87573095, 35184346.45324525, 2.5785895789254836, 180.49839525141937, 103.42793949597699, 19.72339767545253, 1381.6258737709586, 791.1188159188032
42.800000000000004, 127441008.80780056, 285.7591947560514, 2198.4330053032713, 391.3879003327566, 15758401.651039084, 76498262.5876369, 35184344.56912458, 2.5718780496033427, 180.0285845200852, 103.15873218636284, 19.777082867222646, 1385.3837785380167, 793.2721438980321
42.900000000000006, 127441003.60227999, 285.01541778264453, 2204.3823028574884, 390.65392055083475, 15758401.604188431, 76498259.30815358, 35184342.68993798, 2.5651840921360805, 179.5600039554035, 102.89022973510494, 19.83062747664331, 1389.1318424303827, 795.4198329504624
43.0, 127440998.4103935, 284.2735885936496, 2210.31601853506, 389.914097467025, 15758401.557460487, 76498256.03725973, 35184340.815673284, 2.558507663227907, 179.09265052505938, 102.62243040536231, 19.88403185025503, 1392.8700897080148, 797.5618969767897
43.1, 127440993.23210742, 283.5337023766149, 2216.2341908431827, 389.16865115798737, 15758401.510854946, 76498252.77493414, 35184338.94631833, 2.5518487195830306, 178.6265211967379, 102.35533246029394, 19.937296334598315, 1396.5985446308734, 799.6983498777108
43.2, 127440988.06738803, 282.79575431908876, 2222.1368582890523, 388.4177960756235, 15758401.464371506, 76498249.52115557, 35184337.08186095, 2.545207217905662, 178.1616129381242, 102.08893416305888, 19.990421276213667, 1400.3172314589171, 801.8292055539214
43.300000000000004, 127440982.91620164, 282.05973960861957, 2228.0240593798644, 387.661741166469, 15758401.418009864, 76498246.2759028, 35184335.22228898, 2.5385831149000104, 177.69792271690335, 101.82323377681618, 20.04340702164159, 1404.0261744521054, 803.9544779061177
43.400000000000006, 127440977.77851456, 281.32565343275564, 2233.8958326228158, 386.90068998970696, 15758401.371769715, 76498243.03915459, 35184333.36759027, 2.531976367270285, 177.23544750076047, 101.55822956472485, 20.09625391742259, 1407.725397870397, 806.074180834996
