Infection,a0009,a1019,a2029,a3039,a4049,a5059,a6069,a7079,a8089,a90,cases
2021/8/14,2322.458273,2322.458273,2322.458273,2322.458273,2322.458273,2322.458273,2322.458273,2322.458273,2322.458273,2322.458273,23224.58273
2021/8/15,2107.612395,2107.612395,2107.612395,2107.612395,2107.612395,2107.612395,2107.612395,2107.612395,2107.612395,2107.612395,21076.12395
2021/8/16,1939.972492,1939.972492,1939.972492,1939.972492,1939.972492,1939.972492,1939.972492,1939.972492,1939.972492,1939.972492,19399.72492
2021/8/17,1877.013032,1877.013032,1877.013032,1877.013032,1877.013032,1877.013032,1877.013032,1877.013032,1877.013032,1877.013032,18770.13032
2021/8/18,1891.365466,1891.365466,1891.365466,1891.365466,1891.365466,1891.365466,1891.365466,1891.365466,1891.365466,1891.365466,18913.65466
2021/8/19,1909.138168,1909.138168,1909.138168,1909.138168,1909.138168,1909.138168,1909.138168,1909.138168,1909.138168,1909.138168,19091.38168
2021/8/20,1860.548448,1860.548448,1860.548448,1860.548448,1860.548448,1860.548448,1860.548448,1860.548448,1860.548448,1860.548448,18605.48448
2021/8/21,1723.69544,1723.69544,1723.69544,1723.69544,1723.69544,1723.69544,1723.69544,1723.69544,1723.69544,1723.69544,17236.9544
2021/8/22,1547.845997,1547.845997,1547.845997,1547.845997,1547.845997,1547.845997,1547.845997,1547.845997,1547.845997,1547.845997,15478.45997
2021/8/23,1393.890369,1393.890369,1393.890369,1393.890369,1393.890369,1393.890369,1393.890369,1393.890369,1393.890369,1393.890369,13938.90369
2021/8/24,1291.933193,1291.933193,1291.933193,1291.933193,1291.933193,1291.933193,1291.933193,1291.933193,1291.933193,1291.933193,12919.33193
2021/8/25,1226.237007,1226.237007,1226.237007,1226.237007,1226.237007,1226.237007,1226.237007,1226.237007,1226.237007,1226.237007,12262.37007
2021/8/26,1160.539539,1160.539539,1160.539539,1160.539539,1160.539539,1160.539539,1160.539539,1160.539539,1160.539539,1160.539539,11605.39539
2021/8/27,1069.52927,1069.52927,1069.52927,1069.52927,1069.52927,1069.52927,1069.52927,1069.52927,1069.52927,1069.52927,10695.2927
2021/8/28,951.1504508,951.1504508,951.1504508,951.1504508,951.1504508,951.1504508,951.1504508,951.1504508,951.1504508,951.1504508,9511.504508
2021/8/29,830.0361863,830.0361863,830.0361863,830.0361863,830.0361863,830.0361863,830.0361863,830.0361863,830.0361863,830.0361863,8300.361863
2021/8/30,735.6037271,735.6037271,735.6037271,735.6037271,735.6037271,735.6037271,735.6037271,735.6037271,735.6037271,735.6037271,7356.037271
2021/8/31,681.5392711,681.5392711,681.5392711,681.5392711,681.5392711,681.5392711,681.5392711,681.5392711,681.5392711,681.5392711,6815.392711
2021/9/1,658.2629924,658.2629924,658.2629924,658.2629924,658.2629924,658.2629924,658.2629924,658.2629924,658.2629924,658.2629924,6582.629924
2021/9/2,639.0905222,639.0905222,639.0905222,639.0905222,639.0905222,639.0905222,639.0905222,639.0905222,639.0905222,639.0905222,6390.905222
2021/9/3,599.3926005,599.3926005,599.3926005,599.3926005,599.3926005,599.3926005,599.3926005,599.3926005,599.3926005,599.3926005,5993.926005
2021/9/4,533.6957734,533.6957734,533.6957734,533.6957734,533.6957734,533.6957734,533.6957734,533.6957734,533.6957734,533.6957734,5336.957734
2021/9/5,463.8951379,463.8951379,463.8951379,463.8951379,463.8951379,463.8951379,463.8951379,463.8951379,463.8951379,463.8951379,4638.951379
2021/9/6,411.8819452,411.8819452,411.8819452,411.8819452,411.8819452,411.8819452,411.8819452,411.8819452,411.8819452,411.8819452,4118.819452
2021/9/7,378.3429407,378.3429407,378.3429407,378.3429407,378.3429407,378.3429407,378.3429407,378.3429407,378.3429407,378.3429407,3783.429407
2021/9/8,355.7502029,355.7502029,355.7502029,355.7502029,355.7502029,355.7502029,355.7502029,355.7502029,355.7502029,355.7502029,3557.502029
2021/9/9,333.8416467,333.8416467,333.8416467,333.8416467,333.8416467,333.8416467,333.8416467,333.8416467,333.8416467,333.8416467,3338.416467
2021/9/10,298.932997,298.932997,298.932997,298.932997,298.932997,298.932997,298.932997,298.932997,298.932997,298.932997,2989.32997
2021/9/11,257.1838119,257.1838119,257.1838119,257.1838119,257.1838119,257.1838119,257.1838119,257.1838119,257.1838119,257.1838119,2571.838119
2021/9/12,212.6966181,212.6966181,212.6966181,212.6966181,212.6966181,212.6966181,212.6966181,212.6966181,212.6966181,212.6966181,2126.966181
2021/9/13,181.8943406,181.8943406,181.8943406,181.8943406,181.8943406,181.8943406,181.8943406,181.8943406,181.8943406,181.8943406,1818.943406
2021/9/14,166.142138,166.142138,166.142138,166.142138,166.142138,166.142138,166.142138,166.142138,166.142138,166.142138,1661.42138
2021/9/15,164.7590334,164.7590334,164.7590334,164.7590334,164.7590334,164.7590334,164.7590334,164.7590334,164.7590334,164.7590334,1647.590334
2021/9/16,169.5342052,169.5342052,169.5342052,169.5342052,169.5342052,169.5342052,169.5342052,169.5342052,169.5342052,169.5342052,1695.342052
2021/9/17,167.4675599,167.4675599,167.4675599,167.4675599,167.4675599,167.4675599,167.4675599,167.4675599,167.4675599,167.4675599,1674.675599
2021/9/18,157.8736337,157.8736337,157.8736337,157.8736337,157.8736337,157.8736337,157.8736337,157.8736337,157.8736337,157.8736337,1578.736337
2021/9/19,140.068886,140.068886,140.068886,140.068886,140.068886,140.068886,140.068886,140.068886,140.068886,140.068886,1400.68886
2021/9/20,122.2660611,122.2660611,122.2660611,122.2660611,122.2660611,122.2660611,122.2660611,122.2660611,122.2660611,122.2660611,1222.660611
2021/9/21,111.3044125,111.3044125,111.3044125,111.3044125,111.3044125,111.3044125,111.3044125,111.3044125,111.3044125,111.3044125,1113.044125
2021/9/22,103.0801316,103.0801316,103.0801316,103.0801316,103.0801316,103.0801316,103.0801316,103.0801316,103.0801316,103.0801316,1030.801316
2021/9/23,94.85456892,94.85456892,94.85456892,94.85456892,94.85456892,94.85456892,94.85456892,94.85456892,94.85456892,94.85456892,948.5456892
2021/9/24,87.31382887,87.31382887,87.31382887,87.31382887,87.31382887,87.31382887,87.31382887,87.31382887,87.31382887,87.31382887,873.1382887
2021/9/25,76.35218022,76.35218022,76.35218022,76.35218022,76.35218022,76.35218022,76.35218022,76.35218022,76.35218022,76.35218022,763.5218022
2021/9/26,69.49498096,69.49498096,69.49498096,69.49498096,69.49498096,69.49498096,69.49498096,69.49498096,69.49498096,69.49498096,694.9498096
2021/9/27,66.74415385,66.74415385,66.74415385,66.74415385,66.74415385,66.74415385,66.74415385,66.74415385,66.74415385,66.74415385,667.4415385
2021/9/28,64.67622662,64.67622662,64.67622662,64.67622662,64.67622662,64.67622662,64.67622662,64.67622662,64.67622662,64.67622662,646.7622662
2021/9/29,63.97794467,63.97794467,63.97794467,63.97794467,63.97794467,63.97794467,63.97794467,63.97794467,63.97794467,63.97794467,639.7794467
2021/9/30,61.22711757,61.22711757,61.22711757,61.22711757,61.22711757,61.22711757,61.22711757,61.22711757,61.22711757,61.22711757,612.2711757
2021/10/1,55.73764083,55.73764083,55.73764083,55.73764083,55.73764083,55.73764083,55.73764083,55.73764083,55.73764083,55.73764083,557.3764083
2021/10/2,50.24880501,50.24880501,50.24880501,50.24880501,50.24880501,50.24880501,50.24880501,50.24880501,50.24880501,50.24880501,502.4880501
2021/10/3,44.07642839,44.07642839,44.07642839,44.07642839,44.07642839,44.07642839,44.07642839,44.07642839,44.07642839,44.07642839,440.7642839
2021/10/4,37.90405177,37.90405177,37.90405177,37.90405177,37.90405177,37.90405177,37.90405177,37.90405177,37.90405177,37.90405177,379.0405177
2021/10/5,38.57349233,38.57349233,38.57349233,38.57349233,38.57349233,38.57349233,38.57349233,38.57349233,38.57349233,38.57349233,385.7349233
2021/10/6,41.29611898,41.29611898,41.29611898,41.29611898,41.29611898,41.29611898,41.29611898,41.29611898,41.29611898,41.29611898,412.9611898
2021/10/7,39.22819175,39.22819175,39.22819175,39.22819175,39.22819175,39.22819175,39.22819175,39.22819175,39.22819175,39.22819175,392.2819175
2021/10/8,37.16154636,37.16154636,37.16154636,37.16154636,37.16154636,37.16154636,37.16154636,37.16154636,37.16154636,37.16154636,371.6154636
2021/10/9,33.04107398,33.04107398,33.04107398,33.04107398,33.04107398,33.04107398,33.04107398,33.04107398,33.04107398,33.04107398,330.4107398
2021/10/10,26.18451564,26.18451564,26.18451564,26.18451564,26.18451564,26.18451564,26.18451564,26.18451564,26.18451564,26.18451564,261.8451564
2021/10/11,21.38050246,21.38050246,21.38050246,21.38050246,21.38050246,21.38050246,21.38050246,21.38050246,21.38050246,21.38050246,213.8050246
2021/10/12,17.94421179,17.94421179,17.94421179,17.94421179,17.94421179,17.94421179,17.94421179,17.94421179,17.94421179,17.94421179,179.4421179
2021/10/13,17.93011156,17.93011156,17.93011156,17.93011156,17.93011156,17.93011156,17.93011156,17.93011156,17.93011156,17.93011156,179.3011156
2021/10/14,17.91472949,17.91472949,17.91472949,17.91472949,17.91472949,17.91472949,17.91472949,17.91472949,17.91472949,17.91472949,179.1472949
2021/10/15,19.95317441,19.95317441,19.95317441,19.95317441,19.95317441,19.95317441,19.95317441,19.95317441,19.95317441,19.95317441,199.5317441
2021/10/16,19.93843326,19.93843326,19.93843326,19.93843326,19.93843326,19.93843326,19.93843326,19.93843326,19.93843326,19.93843326,199.3843326
2021/10/17,19.23886947,19.23886947,19.23886947,19.23886947,19.23886947,19.23886947,19.23886947,19.23886947,19.23886947,19.23886947,192.3886947
2021/10/18,20.59185083,20.59185083,20.59185083,20.59185083,20.59185083,20.59185083,20.59185083,20.59185083,20.59185083,20.59185083,205.9185083
2021/10/19,20.57710968,20.57710968,20.57710968,20.57710968,20.57710968,20.57710968,20.57710968,20.57710968,20.57710968,20.57710968,205.7710968
2021/10/20,19.87882773,19.87882773,19.87882773,19.87882773,19.87882773,19.87882773,19.87882773,19.87882773,19.87882773,19.87882773,198.7882773
2021/10/21,20.54762738,20.54762738,20.54762738,20.54762738,20.54762738,20.54762738,20.54762738,20.54762738,20.54762738,20.54762738,205.4762738
2021/10/22,19.16516371,19.16516371,19.16516371,19.16516371,19.16516371,19.16516371,19.16516371,19.16516371,19.16516371,19.16516371,191.6516371
2021/10/23,17.09659556,17.09659556,17.09659556,17.09659556,17.09659556,17.09659556,17.09659556,17.09659556,17.09659556,17.09659556,170.9659556
2021/10/24,15.02930926,15.02930926,15.02930926,15.02930926,15.02930926,15.02930926,15.02930926,15.02930926,15.02930926,15.02930926,150.2930926
2021/10/25,12.96138203,12.96138203,12.96138203,12.96138203,12.96138203,12.96138203,12.96138203,12.96138203,12.96138203,12.96138203,129.6138203
2021/10/26,13.63146351,13.63146351,13.63146351,13.63146351,13.63146351,13.63146351,13.63146351,13.63146351,13.63146351,13.63146351,136.3146351
2021/10/27,13.61736328,13.61736328,13.61736328,13.61736328,13.61736328,13.61736328,13.61736328,13.61736328,13.61736328,13.61736328,136.1736328
2021/10/28,16.33934901,16.33934901,16.33934901,16.33934901,16.33934901,16.33934901,16.33934901,16.33934901,16.33934901,16.33934901,163.3934901
2021/10/29,15.6391443,15.6391443,15.6391443,15.6391443,15.6391443,15.6391443,15.6391443,15.6391443,15.6391443,15.6391443,156.391443
2021/10/30,16.30858486,16.30858486,16.30858486,16.30858486,16.30858486,16.30858486,16.30858486,16.30858486,16.30858486,16.30858486,163.0858486
2021/10/31,16.29448463,16.29448463,16.29448463,16.29448463,16.29448463,16.29448463,16.29448463,16.29448463,16.29448463,16.29448463,162.9448463
2021/11/1,13.54365752,13.54365752,13.54365752,13.54365752,13.54365752,13.54365752,13.54365752,13.54365752,13.54365752,13.54365752,135.4365752
2021/11/2,13.52763453,13.52763453,13.52763453,13.52763453,13.52763453,13.52763453,13.52763453,13.52763453,13.52763453,13.52763453,135.2763453
2021/11/3,15.56543854,15.56543854,15.56543854,15.56543854,15.56543854,15.56543854,15.56543854,15.56543854,15.56543854,15.56543854,155.6543854
2021/11/4,14.86651567,14.86651567,14.86651567,14.86651567,14.86651567,14.86651567,14.86651567,14.86651567,14.86651567,14.86651567,148.6651567
2021/11/5,11.43150684,11.43150684,11.43150684,11.43150684,11.43150684,11.43150684,11.43150684,11.43150684,11.43150684,11.43150684,114.3150684
2021/11/6,8.679397894,8.679397894,8.679397894,8.679397894,8.679397894,8.679397894,8.679397894,8.679397894,8.679397894,8.679397894,86.79397894
2021/11/7,10.03302018,10.03302018,10.03302018,10.03302018,10.03302018,10.03302018,10.03302018,10.03302018,10.03302018,10.03302018,100.3302018
2021/11/8,7.966374792,7.966374792,7.966374792,7.966374792,7.966374792,7.966374792,7.966374792,7.966374792,7.966374792,7.966374792,79.66374792
2021/11/9,10.00353788,10.00353788,10.00353788,10.00353788,10.00353788,10.00353788,10.00353788,10.00353788,10.00353788,10.00353788,100.0353788
2021/11/10,9.304615006,9.304615006,9.304615006,9.304615006,9.304615006,9.304615006,9.304615006,9.304615006,9.304615006,9.304615006,93.04615006
2021/11/11,9.289873854,9.289873854,9.289873854,9.289873854,9.289873854,9.289873854,9.289873854,9.289873854,9.289873854,9.289873854,92.89873854
2021/11/12,8.590950984,8.590950984,8.590950984,8.590950984,8.590950984,8.590950984,8.590950984,8.590950984,8.590950984,8.590950984,85.90950984
2021/11/13,7.892028113,7.892028113,7.892028113,7.892028113,7.892028113,7.892028113,7.892028113,7.892028113,7.892028113,7.892028113,78.92028113
2021/11/14,5.140560087,5.140560087,5.140560087,5.140560087,5.140560087,5.140560087,5.140560087,5.140560087,5.140560087,5.140560087,51.40560087
2021/11/15,3.758096417,3.758096417,3.758096417,3.758096417,3.758096417,3.758096417,3.758096417,3.758096417,3.758096417,3.758096417,37.58096417
2021/11/16,4.426896065,4.426896065,4.426896065,4.426896065,4.426896065,4.426896065,4.426896065,4.426896065,4.426896065,4.426896065,44.26896065
2021/11/17,6.465340988,6.465340988,6.465340988,6.465340988,6.465340988,6.465340988,6.465340988,6.465340988,6.465340988,6.465340988,64.65340988
2021/11/18,7.134140636,7.134140636,7.134140636,7.134140636,7.134140636,7.134140636,7.134140636,7.134140636,7.134140636,7.134140636,71.34140636
2021/11/19,6.434576846,6.434576846,6.434576846,6.434576846,6.434576846,6.434576846,6.434576846,6.434576846,6.434576846,6.434576846,64.34576846
2021/11/20,6.420476613,6.420476613,6.420476613,6.420476613,6.420476613,6.420476613,6.420476613,6.420476613,6.420476613,6.420476613,64.20476613
2021/11/21,6.405094542,6.405094542,6.405094542,6.405094542,6.405094542,6.405094542,6.405094542,6.405094542,6.405094542,6.405094542,64.05094542
2021/11/22,9.127080265,9.127080265,9.127080265,9.127080265,9.127080265,9.127080265,9.127080265,9.127080265,9.127080265,9.127080265,91.27080265
2021/11/23,9.112339113,9.112339113,9.112339113,9.112339113,9.112339113,9.112339113,9.112339113,9.112339113,9.112339113,9.112339113,91.12339113
2021/11/24,9.7824206,9.7824206,9.7824206,9.7824206,9.7824206,9.7824206,9.7824206,9.7824206,9.7824206,9.7824206,97.824206
2021/11/25,10.45122025,10.45122025,10.45122025,10.45122025,10.45122025,10.45122025,10.45122025,10.45122025,10.45122025,10.45122025,104.5122025
2021/11/26,9.752297376,9.752297376,9.752297376,9.752297376,9.752297376,9.752297376,9.752297376,9.752297376,9.752297376,9.752297376,97.52297376
2021/11/27,9.736915305,9.736915305,9.736915305,9.736915305,9.736915305,9.736915305,9.736915305,9.736915305,9.736915305,9.736915305,97.36915305
2021/11/28,8.353810716,8.353810716,8.353810716,8.353810716,8.353810716,8.353810716,8.353810716,8.353810716,8.353810716,8.353810716,83.53810716
2021/11/29,6.970706127,6.970706127,6.970706127,6.970706127,6.970706127,6.970706127,6.970706127,6.970706127,6.970706127,6.970706127,69.70706127
2021/11/30,6.273065096,6.273065096,6.273065096,6.273065096,6.273065096,6.273065096,6.273065096,6.273065096,6.273065096,6.273065096,62.73065096
