Infection,a0009,a1019,a2029,a3039,a4049,a5059,a6069,a7079,a8089,a90,cases
2021/6/6,52.20347123019563,108.92354057487499,289.37739082331785,188.0165261610668,178.9833299320993,155.56004203605582,92.64277992964294,69.744677860865,45.69116697210282,16.17572347977893,1197.318649
2021/6/7,49.51229549556979,103.30835096359331,274.4595052118607,178.3239616440039,169.75644169909643,147.54066323730154,87.86689059777173,66.14922376068077,43.335711349241166,15.34183804088078,1135.594882
2021/6/8,49.20756294745153,102.67252067707693,272.77029360207035,177.22643395561016,168.71164439126238,146.63259703254673,87.32609762505481,65.74209617124309,43.06899372664269,15.247413871041319,1128.605654
2021/6/9,46.25669791286728,109.72791378318136,299.2047168794326,173.66755191084096,187.36890293819658,149.66091122188453,85.48706196555219,57.264620960486326,33.60929696453901,13.584245463019252,1155.83192
2021/6/10,48.71510039361702,115.55961789574468,315.1065354574468,182.8974528702128,197.3269889361702,157.61493241276597,90.03043870212767,60.30806099361702,35.39552864042553,14.30620669787234,1217.260863
2021/6/11,50.35206891843971,119.44275589007091,325.69502806737586,189.04333723049646,203.9577475177305,162.91125082978724,93.05572230496453,62.33458658510637,36.5849209609929,14.78693669503546,1258.164355
2021/6/12,50.07210164285715,118.77863098571429,323.8841005,187.9922195857143,202.82370285714288,162.00543265714288,92.53831442857144,61.987994185714285,36.3815017,14.704718457142858,1251.168717
2021/6/13,50.066202175785214,118.76463655369807,323.84594065602835,187.9700704473151,202.7998062816616,161.98634526747722,92.52741161600811,61.980690794832825,36.37721525177305,14.702985955420466,1251.021305
2021/6/14,51.703170700607906,122.6477745480243,334.4344332659574,194.11595480759877,209.43056486322186,167.2826636844985,95.55269521884499,64.00721638632218,37.56660757234042,15.183715952583587,1291.924797
2021/6/15,53.887505372847016,127.82934818824721,348.56348412056735,202.31688726058763,218.27850277608917,174.34995409240122,99.58956689159068,66.71136741094224,39.15370643546099,15.825191451266464,1346.505514
2021/6/16,70.85805021279847,160.6761646426934,372.14315824651385,242.74417983056352,231.39582022617,185.03361940334287,93.27798016294173,53.55872154756447,28.23250438166189,11.07157034574976,1448.991769
2021/6/17,73.86171185635148,167.48720208051577,387.9182484018147,253.0340675703916,241.20465278089782,192.87716553113657,97.23201912340018,55.82906736017192,29.429275817765046,11.540892477554918,1510.414303
2021/6/18,72.51588591862465,164.43543662406876,380.85003366246417,248.42356230716334,236.8096899530086,189.362772408596,95.46036544756446,54.81181220802292,28.893048295702005,11.330607174785099,1482.893214
2021/6/19,68.15950306170011,154.55699815358167,357.9705151033429,233.4995475980898,222.5833771858644,177.98682733104107,89.72559582731614,51.51899938452723,27.157302001146135,10.64992235339064,1393.808588
2021/6/20,64.13738275453677,145.43652612893982,336.8465277870105,219.72064326456544,209.44864055778413,167.48375145081184,84.43085151671441,48.47884204297994,25.554738441260746,10.02146605539637,1311.55937
2021/6/21,61.11867696657116,138.59137491833812,320.9924264904489,209.37921757688636,199.59067946895894,159.60092012559693,80.4570083505253,46.19712497277937,24.351972853868197,9.549793276026742,1249.829195
